frame_index,timestamp_ms,left_knee_2d,right_knee_2d,left_hip_2d,right_hip_2d,left_knee_3d,right_knee_3d,left_hip_3d,right_hip_3d
202,3368,168.4275832774365,166.45894509318467,168.99590568287198,170.96135236440466,165.32377210807837,172.87019461952633,173.26163010611558,167.83987037659378
203,3384,163.07660386584135,166.82196466988657,171.1388227792265,171.72773785989847,164.79542674505993,173.1469190421515,173.59187822079477,167.67571898214507
204,3401,157.35496127102343,167.46810690276436,174.35062157439927,171.45092040423296,163.73285109153562,172.9406201742844,174.30708680897598,167.4702419574642
205,3418,153.3338730860142,168.0891718677849,175.74993208770707,171.5798736132755,162.53127632329566,172.52284816527919,174.80804125103023,167.75181507830897
206,3434,149.29458063940834,169.3631260378571,177.03550236042116,171.93622372613362,160.28323278658823,172.54535026158,175.384211738819,167.93735544966106
207,3451,146.96442123356272,169.72468960492427,178.20437416696507,172.37653391341485,158.94529733386767,171.86187709671663,175.69227189884666,168.137432459893
208,3468,145.89725798830747,170.34559943521685,178.47099436370974,172.31108148442758,157.48172148155763,172.05578375773493,175.69285691859767,168.1998998695738
209,3484,144.1690730771948,170.15477178616095,179.35451537343047,171.96304808879665,155.3532757857988,172.06050329360897,175.51721095392665,168.23618374390654
210,3501,143.54881672286294,170.39526621859392,179.51532989202002,171.8402192088954,154.16661123568338,172.00668182133205,175.26860762410723,168.06954512603963
211,3518,142.68028033448593,170.8599150733722,179.85857251944304,172.01063753178698,153.4715923987146,171.55335319163657,174.10687543609023,166.95083734857835
212,3534,144.41392014810899,170.8409537563142,179.06859705995902,172.26697361471824,153.74461808284906,170.89148996005753,173.69555930307783,167.03945421441628
213,3551,146.25082822128385,170.9963834520511,178.445295132055,172.60375504488786,153.92692889776785,170.49454345761413,173.54763827262406,166.6489377979267
214,3568,148.1861828568007,170.5544095376127,177.65373803052333,172.43448674522233,154.15911510268288,170.28328566923713,173.35200674608961,165.73166606877385
215,3584,149.51735892003381,170.65999390277597,177.35219479660296,172.65088737997473,156.35835940440367,170.24281301679002,174.07538653593832,165.85336502844402
216,3601,150.63485535466663,170.70719130426042,177.5710194348193,172.86721554741902,159.2337515754505,170.39708507805412,174.9649972343449,165.7986887924579
217,3618,151.67607236663173,171.4805270914594,177.35283248810916,172.72986744157126,161.27223290137042,171.40477565821246,175.45066714653052,165.701742417904
218,3635,153.16366925449609,171.26029477105402,177.01440359887468,172.44572938941127,162.34801930311033,171.60042919314304,175.76665262159963,165.61743314420664
219,3651,155.02610457768347,171.1960139991446,176.23893276244968,172.18772026668884,162.95604747938455,171.64383423219124,175.91528191269012,165.7337741790128
220,3668,156.54771165468682,171.1571618323823,175.687351369212,171.35467033614896,162.82561507131635,171.24391131521458,176.23418869677062,165.76322138867425
221,3685,158.62683658788427,171.03186578450536,175.0150140677394,171.06173679863787,162.9663443127063,171.19824711015883,176.18018788661587,166.03550711626687
222,3701,159.9610926780378,171.05243792633527,175.12327528991344,170.62767297802347,163.03807890666772,171.96347924161861,176.2564792264703,166.09958013630333
223,3718,161.08800878089443,170.9035784470068,175.7596754596275,169.66711015699525,162.97075454163857,172.0676086463728,175.91144793482917,166.33056687975576
224,3735,162.1235592308204,171.2073142581768,176.18998624806702,169.15164262614888,162.998114524074,172.44436679660114,175.7332448448177,167.05947407091182
225,3751,162.882711188939,171.1397720731642,177.11942325728555,168.23818619362493,162.8421954998977,172.53005994267386,175.83286526780776,167.53242976675867
226,3768,164.4302040638427,170.4614638845036,177.52946539008929,166.94918888024716,163.18506409848754,172.30531381218435,175.4196619317933,167.69640153836505
227,3785,165.86180604418888,170.21218736810786,177.60776702577942,166.0917868607335,163.42995978914846,171.88859265435116,175.23877136046607,168.0087963218432
228,3801,166.463646594808,170.1049286786527,178.0105156548385,165.1542687345111,163.50378750147453,171.78252045498883,174.61887308917846,168.01864873153642
229,3818,166.28162364875868,169.53137815776262,179.2424664556267,163.8653251651104,163.6813785413362,170.4565400135589,174.38521386443574,168.0792797747057
230,3835,166.35959239108186,169.30796770837392,179.6423589199066,163.33115779773274,163.69838674841895,170.49899369466473,174.10743694243442,167.72355344343455
231,3851,165.85982569696853,169.0556203535588,178.80220163464978,162.59536465500707,163.720319773965,170.1924172337796,173.63529816450904,167.49976086627527
232,3868,165.16922668045302,169.11435486302904,177.24745749965288,161.38295379813908,163.7678362774168,170.89928902617808,173.04853422470006,166.66993245626833
233,3885,164.28948828221635,168.87009293661816,175.85756698119738,160.36816832525943,162.84739473047313,170.52835532388684,171.97057382551756,165.94577941245765
234,3901,163.42489628901325,168.30814424983166,174.6306187580158,159.30870977456553,161.29956251157773,170.49876543794602,170.63207247028214,165.65401983513436
235,3918,162.8804955035523,168.2361203772238,173.48635165151768,158.82760308252068,160.6903605432782,170.27437400714555,169.70232670532192,165.03667607375363
236,3935,162.19679027461802,167.86400417941888,172.56033812287674,158.14895116129046,159.7902562674057,169.7863962465361,168.92931092318057,164.6480478462069
237,3951,161.29458768362701,167.179853990337,170.8839570654396,157.28995405024895,159.3870083667606,169.50905910960577,168.05502980997463,164.3235413358209
238,3968,160.30868947308454,165.8168884312985,169.37381127246948,156.3102611867852,158.88496512946915,169.8929532992843,165.86011256819776,164.62453906727424
239,3985,158.02480043554525,164.38162714566988,167.62409949825152,155.80962676596627,158.6291581011258,170.15043323417888,164.88866671682803,165.1546424395904
240,4001,155.15721572066897,162.19961724867116,165.0382728735061,153.9695857293476,158.0968267837515,169.75221539604115,163.94652367583302,164.88352107869352
241,4018,150.37129004915968,154.74682883259123,161.4625240095366,149.58145781876735,154.65043004650556,167.38467646237444,160.0767722316907,164.0947265782208
242,4035,144.6899480012811,146.8372547995201,156.49238908118693,144.10124522291682,151.68270029479103,163.29223295755793,156.05820634804496,162.06114159730876
243,4051,136.25421752582807,139.57549922766322,150.08069236280193,138.92034866508595,145.9369741143116,158.83273995870488,150.42385243374062,159.02830205597067
244,4068,129.91295465062228,132.61977072251165,143.83605242280933,132.36022689680863,142.18915625903057,153.9206602443784,144.80964422939155,154.97520146678957
245,4085,126.60400751867759,127.8378919681455,140.11105361927832,127.73820530317093,141.32833818842587,152.50472733497654,142.63986838381624,151.7567252508897
246,4101,122.59975080636467,122.60847830664086,135.45100550999624,122.78256461142509,138.93374811338654,149.52086396949332,139.30066732917842,148.94753277601143
247,4118,119.57318437227076,115.62676599369509,131.27062339541698,116.02603699194611,138.8106227803792,146.82209370583658,138.35525711568002,144.92214577292162
248,4135,116.60191411391682,110.91024598897195,126.82687076269474,111.09544924917869,139.01082708735828,140.53724400075689,136.7433468009921,140.3407031142901
249,4151,113.33089553887031,104.54002701686562,122.4098227553051,104.66398767802575,137.35528449845555,133.23390975544265,133.31420547554782,133.79622402247966
250,4168,110.20894951799136,99.82359535709155,118.15834636527475,98.70722325830344,137.47517301302193,125.10036323070524,130.87752967544043,124.06776510689951
251,4185,106.02064506803892,96.47454456339739,113.67336931520397,94.46594292062098,135.35211767696998,119.45070169923578,128.2580616460994,118.74458203237111
252,4201,102.68893200986469,94.32387831503473,109.39473788428528,89.82931009365788,133.61152799920836,114.80088596084286,125.8182095860681,113.0703779716029
253,4218,102.0302829972701,91.50367293024651,105.40340755068065,85.6410988003363,131.0198566334183,111.75403815945594,121.72276580645705,109.91782585580523
254,4235,99.94182348961867,89.37407416483695,101.36546119633806,82.19057363312578,128.52256637380287,107.76709308318803,119.27579543153222,106.06843508895714
255,4251,96.54447696396245,87.51169768394851,96.89586774383051,79.39451603602816,124.51287654728168,105.85178712069646,116.08425000982744,104.59345818945353
256,4268,90.80425876735369,84.77898926919828,90.82730873829288,76.01064043551776,118.40686931276063,105.79049057501919,110.93227733074104,104.54480058635595
257,4285,85.25501308784045,82.99016457183491,85.2142316404129,73.43385485613325,111.36678498603432,104.33549229240559,106.4996198919224,103.98718055559227
258,4301,80.99822670855039,79.50008831324521,80.19475168038063,70.40835513443442,106.92931525192196,101.40800396761472,101.90313457182722,100.72342952818033
259,4318,76.36845224308468,76.01265683285982,75.80816749035881,67.52836621714215,100.66232411192873,97.36544428324372,97.46752448353674,97.48856228264356
260,4335,73.39766021917083,72.74551798963118,73.38592427059626,64.77911914606335,99.06852505553559,94.51462487760335,95.97342747596416,93.97164963030048
261,4352,71.55291461559258,70.98082014488752,71.36666887754362,63.023126785902306,97.04974541798454,92.18838759556306,92.54262741929428,89.92537956676419
262,4368,69.92203511776931,69.85889861141185,69.64089809002955,61.12907530193652,96.19054428661426,90.04520819076637,91.25930122499403,87.01313073665203
263,4385,68.73829709427994,68.37447727436232,68.08182484270095,59.48380743086784,96.5745490783891,91.44561960195766,90.62285460896877,87.23585102822452
264,4402,67.56829982704123,66.97974730691175,67.06058846022589,57.459871199170415,95.04420310078896,91.73004701429853,89.63135769814524,87.0151565591308
265,4418,65.06965417534671,64.14255989895076,64.56851225773396,55.28346685189913,92.03178745724705,88.32799228582428,87.2267728753793,84.0657297202696
266,4435,62.12719964143269,62.65340346619744,61.808900798914635,53.90543162737005,89.9090780131969,83.43975981078782,83.97617001632788,78.3377924133361
267,4452,60.06045503599767,61.740468161988254,59.641765685660936,52.75715922383501,88.76913616236315,80.59620344165482,82.2821275241617,75.79830159470055
268,4468,57.371421708677225,59.074721218087156,57.28387612517805,50.54854264809106,83.8937908235325,76.71746652375214,78.09918211618022,72.3151218973188
269,4485,56.97750722676205,58.8385324571497,56.040304083292774,49.23305088448548,84.37528113137529,76.75040904699901,76.64509330974873,71.19134063716396
270,4502,55.914818931992414,58.62280643654232,54.55913401146059,46.082677490557806,84.68116928075702,76.27809606283691,75.18259356939517,69.14380820244297
271,4518,52.71649073170157,57.70584046460468,52.06966157783764,43.608720881145054,81.10868291628914,73.22430287954539,72.49867213441428,68.70825411775105
272,4535,50.90077934915498,56.29035246462091,50.89779086491499,42.0797872931394,78.32136134266344,71.2111740311104,70.97389132195691,67.4096776825992
273,4552,49.875100628259105,55.33629522860435,50.3457100929716,41.639828111550145,77.39305608727616,70.59624373217524,70.80884014438502,66.49844609794215
274,4568,48.38957067194885,52.93459116201437,49.547266889149604,41.38604290695032,76.173443251313,69.40396111576325,71.2773740570559,65.49551241091184
275,4585,47.348136501971595,50.442446175973124,48.7447584739976,40.86886817042149,75.9134909127293,70.89919704759153,71.45133734832184,67.15546681253352
276,4602,45.67500489688802,47.143029785437186,48.16300988878049,39.17930025907177,73.10667436566753,69.70435085121153,70.48617409434648,66.88502932850717
277,4618,44.45621344123374,45.70487400992996,47.47544649841272,41.11507170182235,72.65523158237446,70.12342689905861,70.8727562570035,67.26121118911115
278,4635,42.86792139434105,44.170416555478155,46.05289093853749,39.96515985206942,70.05168418480932,68.42466056326924,70.07873429474512,65.98054863101132
279,4652,42.070296297760265,42.57639061389481,45.08445817560545,38.44870135924385,69.61057840630774,68.12857246210295,69.73762063157604,65.47727808038091
280,4668,40.89052261864813,41.53768384538603,44.125649701390934,37.691601856046866,68.70129447635952,67.02415927799782,69.37506975075507,64.42225685503428
281,4685,40.037781011778286,41.42279770667149,43.91072181595416,38.03398242516591,67.69835455681469,67.24460780865326,69.26913246766675,64.87133430430191
282,4702,39.37084706457513,40.89523323127812,44.079716197516525,38.82257634816619,66.75877909849544,66.57305017845988,69.75122297401714,64.64791957953591
283,4718,39.14995320136576,41.98375866812762,43.8057757810934,41.07251702339292,66.10352364547187,64.9983173954947,69.3577114568057,64.2619904734895
284,4735,39.11126205664553,41.457204806136446,44.00052920652127,40.106558197170955,65.89923464764709,65.18054719451207,69.66016667200238,64.91313381347284
285,4752,39.168100248314,41.13068971456934,43.90289826616861,39.36874240351216,65.47675870082952,65.29441600741282,69.30003179898033,65.15751997247412
